url,name,reais,cents
https://produto.mercadolivre.com.br/MLB-946561589-kit-2-unidades-spray-gas-lacrimogneo-cs-nato-alemo-110-ml-_JM#position=16&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit 2 Unidades Spray Gás Lacrimogêneo Cs Nato Alemão 110 Ml,89,99
https://produto.mercadolivre.com.br/MLB-1942397349-spray-pimenta-nato-1-unid-black-60ml-frete-barato--_JM#position=17&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray Pimenta Nato 1 Unid. Black 60ml Frete Barato !!!,44,99
https://produto.mercadolivre.com.br/MLB-3371810224-spray-de-pimenta-kit-06-x-40ml-fortissimo-frete-barato-_JM#position=18&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Kit 06 X 40ml Fortíssimo! Frete + Barato!,180,00
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=wicQCNZqPUtCXbPFMWMDuDALLCH6N6eGhceErEL2IRyKWQxWGM9gRJw0mBZBpSMHn0tK0jTW%2Fp6m7CJO5TeApB9G2lqvLIof4seyggJU6eVvP20Z9U9Ysnyvqiqdo3YF1t5RtKM%2Fw8u6OkjYAkMQPkaDqd5fe%2FdtQVH1U%2Be6XbLf6ZvFXquRGGOc5jfp7pLSzxCr%2BKyAF2h9rcXnPbJy3szdX1GjA%2FkPethX2KQfdppcKdJObtQ1H%2F1WWVNIPUxC5jsFDeJ7xb2pJ4lIedvD8Lm3Yr0k8FcaeHgwcCWfuutRvuecd%2BEphAgjcjSWCsVoTrbuMIfO%2ByE7S0hmYvOmhXDxQhQNaersp1hxlV3dV3%2Btns6Fkxrn3gnNe9KLBm7cuUTi2U%2Bxfr%2FsS94b2vbVTHvcsdTLtr%2FPMW72%2BXu7hEKoGGOCX9asfzIfEkUkNWWsYIWI48syMxz88UtLisMDUfEvl12CW7wybdsbyqY1ff8Q%2FejV%2BYgpDhLD80XK8XynoEFE2dQsgrrXhXbnQ4vV3NwEHOZ9%2FQeZvm%2Fl2wwdo6TCeHdEuzNbO52zWAtJpcTAidHJ9VkRF6xxKSm8e%2Forgd1FGn8VfXFgPbhyU6YPrrpdetuZk9LEys3P10zgcsN4OV51ute1bJjURRcI7EFLKmQBKhBywiIfqIzIop%2FPQKZPATXO6i%2FMKscCHIFwzquBnaZuyPH%2BwKLbUwCVVlegKwbrPvE4xMl8pKcd&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Spray De Pimenta 40 Mls Defesa Pessoal Proteja Se Mulher ,49,90
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2U7EIHnugb%2BbKp%2BNiDppEsX%2BxD8r0HOk81RQ9Ayqi0xF%2Fk1qjYrczQuDMJ%2F2OoYTP3bpw6HIxXT7f%2BJUE%2FmmN1t1WXtrNzeLr%2Bb1dMGQCyq3f4k%2Bal80PaPOBKTdHvYABHtHUt82LiLz00ud8x8mEDi4dWayZZe2nwfxQg31rStUfbajXoZWTHxTjmp7SHAA8Uk6MQMUO09C5UolXLEZlN6Grt4i%2FUZZukAFhw7mHX4bNuV6BEMsQtEEKtlo1InrfsfYKSGM%2BJy%2BKysS8v2qPngHDnC5FgBFw80oUVeAOydPUaNVMS9yQfT8CyWUuPd7d7S9tNVixVjDD5MJJEOEd9tWtg%2FSceRjTI5iLHNXtUH3SsAg88nM1pluBsJnMXE%2BHL9cELLI3fbTM9gNmM2cib%2BfJ6hqawoVcf8p1ZbukT6%2FJrRKvSjLbjz4COYsS8OtdZMhrkaBzAq%2BnxCthF8tiR0HQuWclyAXuTRA6eA4In8oggdKTnbwYctMAFfjCXWI1vbVy6GfVRUJjHRfjPeehjFOWf6zorfuWFk%2B%2Bl4zWR8khnjHtA%2B0BJ%2FH93SWo8WdKwvcB94Se4%2B139a4BRPeXRGFT3FFnEsmXh6qSEwwI%2BowI7VfeC4KbVXUqk9bRcXfj74jvSPWrlf7ow4hj5kxNnp2Xx4XE0lqSvmmpjbzuseu6CEaTx3qcv%2B4atwhu95aMYnsc8Pdjzu9ERNhOC1NK9vYL0T2mb2rZKNWAFCGFQ%3D%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Nato Spray De Pimenta 40ml Defesa Original Proteja-se Mulher,49,90
https://produto.mercadolivre.com.br/MLB-3383314058-spray-de-pimenta-nato-black-01-uni-40ml-cada-extra-forte-_JM#position=21&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Nato Black 01 Uni 40ml Cada! Extra Forte!!,34,95
https://produto.mercadolivre.com.br/MLB-2062123819-kit-2x-spray-de-pimenta-60-mls-defesa-proteco-mulheres-_JM#position=22&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit 2x Spray De Pimenta 60 Mls Defesa Proteção Mulheres!!!,99,99
https://produto.mercadolivre.com.br/MLB-3179217853-kit-spray-de-pimenta-60ml-20ml-frete-barato--_JM#position=23&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit Spray De Pimenta 60ml + 20ml Frete Barato !!!!,119,00
https://produto.mercadolivre.com.br/MLB-2720255158-spray-de-defesa-pessoal-defensor-condor-45g-_JM#position=24&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Defesa Pessoal Defensor - Condor - 45g,99,90
https://produto.mercadolivre.com.br/MLB-2674521096-spray-pimenta-chaveiro-20ml-defesa-_JM#position=25&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray Pimenta Chaveiro 20ml Defesa,54,45
https://produto.mercadolivre.com.br/MLB-1012601377-spray-de-pimenta-nato-importado-alemanha-extra-forte-60ml-_JM#position=26&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray  De Pimenta Nato Importado Alemanha  Extra Forte 60ml,40,84
https://produto.mercadolivre.com.br/MLB-3125929959-spray-de-pimenta-01-x-110ml-ps-007-frete-gratis-ate-02-unid-_JM#position=27&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta 01 X 110ml Ps 007 Frete Grátis Até 02 Unid.,69,00
https://produto.mercadolivre.com.br/MLB-2629869739-spray-de-proteco-termica-wella-eimi-thermal-image-150ml-_JM#position=28&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Proteção Térmica Wella Eimi Thermal Image 150ml,122,10
https://produto.mercadolivre.com.br/MLB-2123562141-kit-com-20-spray-pimenta-prossegur-110ml-defesa-pessoal-_JM#position=29&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit Com 20 Spray Pimenta Prossegur 110ml - Defesa Pessoal,880,00
https://produto.mercadolivre.com.br/MLB-2801756894-spray-assepty-60ml-saude-e-pe-_JM#position=30&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray Assepty 60ml - Saúde E Pé,48,18
https://produto.mercadolivre.com.br/MLB-2663062048-spray-de-pimenta-kit-com-03-unid-40ml-cada-frete-barato-_JM#position=31&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Kit Com 03 Unid 40ml Cada! Frete + Barato! ,95,00
https://produto.mercadolivre.com.br/MLB-3147215947-combo-spray-de-pimenta-01x20ml-01x40ml-01x60ml-ps-007-_JM#position=32&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Combo Spray De Pimenta 01x20ml + 01x40ml + 01x60ml Ps 007!,95,00
https://produto.mercadolivre.com.br/MLB-3237776218-spray-de-pimenta-kit-03-x-60ml-frete-gratisparc-sem-juros-_JM#position=33&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Kit 03 X 60ml Frete Grátis+parc. Sem Juros!,130,00
https://produto.mercadolivre.com.br/MLB-3401083228-spray-de-pimenta-01-uni-40ml-cada-frete-gratis-sjuros-_JM#position=34&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta 01 Uni 40ml Cada! Frete Grátis! S/juros!,60,00
https://produto.mercadolivre.com.br/MLB-3275574319-kit-3-spray-de-pimenta-60-ml-defesa-pessoal-proteja-mulher-_JM#position=35&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit 3 Spray De Pimenta 60 Ml Defesa Pessoal Proteja Mulher ,141,99
https://produto.mercadolivre.com.br/MLB-2060198425-kit-2-spray-de-pimenta-40-mls-proteco-mulheres-_JM#position=36&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4, Kit 2 Spray De Pimenta 40 Mls Proteção Mulheres!!!,79,90
https://produto.mercadolivre.com.br/MLB-3712671402-kit-combo-defesa-pessoal-1x-110ml-p-choqu-frete-gratis-_JM#position=37&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit Combo Defesa Pessoal 1x 110ml P. + Choqu. Frete Grátis,199,90
https://produto.mercadolivre.com.br/MLB-3383360092-kit-02-spray-de-pimenta-nato-black-40ml-cada-frete-gratis-_JM#position=38&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit 02 Spray De Pimenta Nato Black 40ml Cada! Frete Grátis!,83,99
https://produto.mercadolivre.com.br/MLB-2629896324-spray-de-proteco-termica-wella-eimi-thermal-image-150ml-_JM#position=39&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Proteção Térmica Wella Eimi Thermal Image 150ml,99,82
https://produto.mercadolivre.com.br/MLB-3283709553-spray-de-pimenta-nato-black-10-uni-60ml-frete-mais-barato-_JM#position=40&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Nato Black 10 Uni 60ml! Frete Mais Barato!!,330,00
https://produto.mercadolivre.com.br/MLB-3334657115-kit-spray-de-defesasuporte-articulavel-p-celularlanterna-_JM#position=41&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit Spray De Defesa+suporte Articulavel P/ Celular+lanterna,199,00
https://produto.mercadolivre.com.br/MLB-3112435377-spray-de-pimenta-fortissimo-de-bolso-20ml-defesa-da-mulher-_JM#position=42&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Fortíssimo De Bolso 20ml Defesa Da Mulher! ,35,00
https://produto.mercadolivre.com.br/MLB-2688653033-spray-de-proteco-termica-wella-eimi-thermal-image-150ml-_JM#position=43&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Proteção Térmica Wella Eimi Thermal Image 150ml,92,95
https://produto.mercadolivre.com.br/MLB-2745010730-spray-de-pimenta-nato-black-1-uni-60ml-extra-forte-_JM#position=44&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Nato Black 1 Uni 60ml! Extra Forte!!,38,90
https://produto.mercadolivre.com.br/MLB-1347888758-kit-spray-de-pimenta-imobilizante-60ml-porta-spray-60ml-_JM#position=45&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit Spray De Pimenta Imobilizante 60ml + Porta Spray 60ml,56,99
https://produto.mercadolivre.com.br/MLB-2062047685-kit-10x-spray-pimenta-ultra-forte-black-110ml-frete-barato-_JM#position=46&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit 10x Spray Pimenta Ultra Forte Black 110ml Frete Barato!!,449,00
https://produto.mercadolivre.com.br/MLB-2194753182-spray-de-pimenta-prossegure-hiper-forte-defesa-pessoal-40ml-_JM#position=47&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Prossegure Hiper Forte Defesa Pessoal 40ml,34,99
https://produto.mercadolivre.com.br/MLB-3314535469-spray-de-pimenta-nato-black-20-uni-60ml-frete-mais-barato-_JM#position=48&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Nato Black 20 Uni 60ml! Frete Mais Barato!!,630,00
https://produto.mercadolivre.com.br/MLB-3161236296-spray-pimenta-extra-forte-de-bolso-60ml-60ml-combo-forte-_JM#position=49&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray Pimenta Extra Forte De Bolso 60ml + 60ml Combo Forte ,99,99
https://produto.mercadolivre.com.br/MLB-2077623486-spray-pimenta-prossegur-01-uni-110ml-frete-gratis-s-juros-_JM#position=50&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray Pimenta Prossegur 01 Uni 110ml! Frete Grátis! S/ Juros,65,00
https://produto.mercadolivre.com.br/MLB-3205834941-kit-02-spray-de-pimenta-ps-007-110ml-cada-frete-gratis-_JM#position=51&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Kit 02 Spray De Pimenta Ps 007  110ml Cada! Frete Grátis!,105,99
https://produto.mercadolivre.com.br/MLB-2077623439-spray-de-pimenta-prossegur-01-uni-110ml-frete-mais-barato-_JM#position=52&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Prossegur 01 Uni 110ml! Frete Mais Barato!!,43,00
https://produto.mercadolivre.com.br/MLB-2194757989-spray-de-pimenta-prossegure-hiper-forte-defesa-pessoal-60ml-_JM#position=53&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Prossegure Hiper Forte Defesa Pessoal 60ml,39,99
https://produto.mercadolivre.com.br/MLB-2687769244-spray-de-pimenta-60ml-defesa-pessoal-02-unidades-_JM#position=54&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta 60ml Defesa Pessoal 02 Unidades,123,75
https://produto.mercadolivre.com.br/MLB-1799996268-spray-pimenta-fortissimo-de-bolso-20ml-defesa-da-mulher-_JM#position=55&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray Pimenta Fortissimo De Bolso 20ml Defesa Da Mulher,39,98
https://produto.mercadolivre.com.br/MLB-1765509434-spray-de-pimenta-nato-aguia-2-unid-110ml-barato--_JM#position=56&search_layout=stack&type=item&tracking_id=2a8f5032-f23e-44c7-a466-99825d051af4,Spray De Pimenta Nato Águia 2 Unid. 110ml  Barato !!!!,99,98
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=l8MsGngbEMUL9WKjh9QTMWtfDTELUuW4ZlN4SdYEvApVuCk26YwfmHQducvUBYsImexfMPTDUznQmgDunh0ms5TbPWTh1YdLRKsMYTWnkDAG7zeShU5GkxpxbX1uTM8k3V9LSdioeJ8gvAevJsxP0fmh4Gp4AwMuP8VxgK%2BoKw5riCd%2F1r4Dq%2BXJEKmaxbCBtAtmxSQIcv6sitsdRjXq0FGX6wdLI4evZfVM90YcTleio%2B2WMtD%2BBV8VzDsdYKCmgaXNz73MObmQE5um6K1CSuCrKQDzAJ3J%2FCwxKFgJ3TMpBp7Ao9qGnABODUzdEL3cjskVi1RfbfLZa2DfE9oGYroTi62My0E3u%2BZVG2rUt2EXZT%2BPRjsejM%2FI6T8pwrey1Ac3aDRMt4X9cTuaBXV4%2BacN%2BiNz2qGYrjFv0u6xJz8a4xDlNxxtwgqI4%2FEP7sq5v0aGREJHwQmtJYObKEiXV2%2FYHuF6oemcwpzA6VpQP2VC7XYgugCg%2Bah75nimSEBwa9MATgg%2BcMLsg8q5%2FZmFn00TIya6NCg8DPWjpSy5pxxJulms4cjT%2FfxuRuMtQV3PhHgeT2vvxdHnkTJA3SNMgJLE11oMupbScek8x%2B%2Bynlo4fRPqXWoOe%2BCmJw9kwbVfhhN10LVrW6HSquMLt6RVyz%2FnyKWOO46ANGRzso0ejmQbN7BzcsoIDcmr3G4uDygfYJaNF2BrbaSa29Zolzc%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Police -110ml - Spray Defesa Pessoal - Pimenta - E.u.a,54,99
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=fnjQVErQvguwdpk0g81jvl0pobEjZMiBddQC3r7hfXy%2F7e1vNja0aOdtsCdNT8AUD3OtckLYPiSVfT1VPKD5vgd7XrF%2FYP%2BPfyBsm6p%2F43lVehvHT%2FKJwMbuc%2B812AJGopzWRDw3kOYBKdGck5Fjg0U7dIANk%2BNmoBmwOmckHjx5CXRkgJAN17ga8NUvel4XsJmzVykM8DuB6VX7s5ucNaS3nrRlmbjUxK4KOBr6LROVlatJsjMnHvg346evhhLm8AV4Uci827meyQZxDx6gGZ1lV6EqEWKBSnUQelsmRUXUz2iIHMUfEyEy5%2FCSh%2FTwHGLGqCNJULH59pwbQcVhlh5y%2FVyxkDWE92XENfacUz6TzkJx1bsQjSmnmpLfslscE8jm%2BezhWkWi2KmcudfafvfdfHQf%2Fe4EtRzeWKKltvxdMw5CCPhonLskiQBaYMoqn1yNmGj47Gvq3uhQFyCA7crae3ijFLyiLZ2JQ6HqZeByBdmvSwWGofTZ7QTlADJLvonaEhbq7m5JyW%2Fx6BpzHfEZtm2zxSS66FvBXw0ldcPdobCgFoF%2B%2B7CjYcrx1B1%2FvC%2BPbzrUu2X%2BJqswMTKLx%2F4zH4RhY51OZGghpG21MygP3o6Mdi13RTUc%2F5EfyRao7S5Iac8xG8UJHSvdMeUS1Gf9A1QpIy8tja1d2s60Ttqk%2FRShn1tV0PapuA7PT1tJEa697ov3%2Fv2NScYgE6j5B219aSRiUQC0rxmitQ%3D%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Nato Spray De Pimenta 40ml Defesa Original Proteja-se Mulher,49,90
https://produto.mercadolivre.com.br/MLB-3087695208-kit-04-x-40ml-spray-de-pimenta-ps-007-prosegure-extra-forte-_JM#position=3&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Kit 04 X 40ml Spray De Pimenta Ps 007 Prosegure Extra Forte!,125,00
https://produto.mercadolivre.com.br/MLB-2828850339-kit-03-und-60ml-spray-de-pimenta-defesa-pessoal-ps007-_JM#position=4&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Kit 03 Und. 60ml Spray De Pimenta Defesa Pessoal Ps007,105,00
https://produto.mercadolivre.com.br/MLB-3087669423-kit-04-x-60ml-spray-de-pimenta-ps-007-prosegure-extra-forte-_JM#position=5&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Kit 04 X 60ml Spray De Pimenta Ps 007 Prosegure Extra Forte!,140,00
https://produto.mercadolivre.com.br/MLB-1882744531-spray-defesa-contra-animal-repelente-50gr-bike-cachorro-vaca-_JM#position=6&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray Defesa Contra Animal Repelente 50gr Bike Cachorro Vaca,88,00
https://produto.mercadolivre.com.br/MLB-3112563990-spray-de-pimenta-kit-02-x-20ml-chaveiro-efeito-neutralizador-_JM#position=7&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray De Pimenta Kit 02 X 20ml Chaveiro Efeito Neutralizador,80,00
https://produto.mercadolivre.com.br/MLB-3134734153-spray-de-pimenta-kit-com-04-unid-40ml-cada-frete-gratis-_JM#position=8&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray De Pimenta Kit Com 04 Unid 40ml Cada! Frete Grátis! ,140,00
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=BvPOsFnKlyEnOTnK446nWYMZs5YmtPZbOEzY%2BU2DNe28OetwbZ2skqpKgeAxw0Vio81v5a6a%2B%2Bh7jS9B%2FytAMOYuHSJ%2BE%2BvomUmWbhqye5UN3oZOlGrv79z%2BcfxvahCjx%2FrOhmZX19zv6fjaCSC0w3%2FZZtVuTNsEq6xAa7Px%2FK6y0UOf3p9B8E2eeUvz4r%2BgtmpgQA1NgyCmysKrP1phKdFRa2M7lfyD2OAWa0YZK9ToR7fFpjqNcd4SFewkxNxY5nld07Q8G%2But5xuHEW5yYC9gy3likz3zwYMN0P1nFIDAL%2BOyVHIRyxFY2HjcPZ1T5oOuDbuPRXJAvklogcheV2Nje2GIFDi1j7Y7ZSbZ0Gn3hQ3PYbZcrlvI4vxQXetg1qaPmWmyUwxQHvhdDhYAAH2rbNah9NdhoTk0tKiFwnva8UvPqWVTM2sUW5WZ6DswdN5VxGN%2B5sFsJy0SjETErJMA1SXRZMZ4zYtb%2BUbfKgvIcxvWTi6z5eDE%2BIQA4DPv%2F0JaKJVrQYDg3JXKXEgGV9TWmZqgj%2BPhz7sKhf198pTNjmFo%2BDedkrySzQPFN01vuSFEVIeDmOJPIL9AFEzL0%2FXTWUveCPph3xJgNe36wa5dNn%2F3vB3AgT0gLHYF33O5k2evTz%2BqJRJS%2BrQGUD4tzDdtGAfiaLi0%2Fgd7Cc5GMoojrbDdMxP8ymBvZ1Kfbl7%2BwimrBa8%2B%2FHFsgL06Yee6MIIDLpDiqSTD&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Kit Com 10 Spray Pimenta Prossegur 110ml - Defesa Pessoal,449,99
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=sRCvGQNtyRAyA7kG6cqeygjHDsCvsqGcbiCbS3vCiiDB%2BwY4pOh9P0%2FMDTnNvVtgifXdiamdP6V%2Bwsk9pq1TlIu1Fr2EhwuRLXlEIwkgRMhJC%2FaaX%2FIBJDYW4yR0XEnBepQa%2BIZVIYF90OBZaCGQv4764KlNlp6yv1C6ev2%2BfSmTGPsBsZeRu26ikvFIYyB4s8cuchw6PtWop4tfMQTBJz%2Fo6YgHonQC1dXHrOtaIR1KuMRA1zWB6lQwn%2B7oa0YswYm6VF6XlPsn%2ByNkGApI85erMzNY%2BfPwzUv84Bw%2BT3vv166zvfvBIyZBbdn65uh44OLPsX3G8wJL9btXp4lY%2FV4QqPx4ImSBlz5HVNVaCTzIc9lopOV1rjLXw633aMK3wKTBTz6wjdSpnapXRtjuh2ZqBYINtiEmIw0n1RqoWzG5BlnLuSUV52d6SFoIOp%2FWJf9Eo1v8OTZ6Ti6C0UXA7OjMn6tCDQlSSOnunf%2BDrIaicbAtbk49yv6DHBIXYjqlbL9F6HdszRuKXUfV6lqN6WtUCQPXAqj9w1LWxPkDak2Ij6hD37CUY5wY83kgukOSc7k652LTWgcJkrM55k%2BYP8hi2%2BWyNT36jvRRdz1Rv2k8o6qzBHe%2BbYozMISxUJxIx8WEfywswXHDfHe8GWSQct1kH9g8gHBk0cs0yCDw9QwOGMi55hEekyU8ou9KWOj%2F4tyttgYG5R8cryI3SRxOmkzMLAElkjxsyw%3D%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Spray De Pimenta 40 Mls Defesa Pessoal Proteção Mulheres!!!,49,90
https://produto.mercadolivre.com.br/MLB-3168067838-kit-spray-de-pimenta-40ml-20ml-frete-gratis--_JM#position=11&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Kit Spray De Pimenta 40ml + 20ml Frete Grátis !!!!,117,00
https://produto.mercadolivre.com.br/MLB-2704375966-spray-de-pimenta-police-kit-04-uni-110ml-frete-barato-_JM#position=12&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray De Pimenta Police Kit 04 Uni 110ml! Frete + Barato!,155,00
https://produto.mercadolivre.com.br/MLB-3311376268-sabre-gel-de-pimenta-3-em-1-gel-cinto-vidro-_JM#position=13&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Sabre Gel De Pimenta 3 Em 1 = Gel + Cinto + Vidro,289,00
https://produto.mercadolivre.com.br/MLB-2662993912-spray-de-pimenta-kit-com-02-unid-40ml-cada-frete-barato-_JM#position=14&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray De Pimenta Kit Com 02 Unid 40ml Cada! Frete + Barato! ,62,00
https://produto.mercadolivre.com.br/MLB-2665147586-spray-de-pimenta-chaveiro-20ml-kit-02-_JM#position=15&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray De Pimenta Chaveiro 20ml Kit 02,108,90
https://produto.mercadolivre.com.br/MLB-1694723690-kit-02-spray-gengibre-defesa-pessoal-cor-sortida-_JM#position=16&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Kit 02 Spray Gengibre Defesa Pessoal Cor Sortida,168,90
https://produto.mercadolivre.com.br/MLB-3130894598-spray-de-defesa-knockout-corporate-spartan-300ml-_JM#position=17&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Spray De Defesa Knockout Corporate Spartan 300ml,437,87
https://produto.mercadolivre.com.br/MLB-1012604835-batom-spray-pimenta-extra-forte-bolso-imobilizante-20-ml-_JM#position=18&search_layout=stack&type=item&tracking_id=fb54bf18-208e-467c-9d93-3c954bbde80c,Batom Spray Pimenta Extra Forte Bolso Imobilizante 20 Ml,38,49
